,best_NN_score_alpha1
17791,15.0284815
17792,8.988941
17793,12.353112
17794,6.79743
17795,14.960986
17796,12.724856
17797,14.103889
17798,9.134986
17799,7.0244756
17800,10.369882
17801,10.064319
17802,9.026591
17803,13.871985
17804,7.9496856
17805,8.0728245
17806,9.245209
17807,4.086513
17808,7.677197
17809,10.891588
17810,15.743072
17811,10.733394
17812,8.866583
17813,8.039952
17814,9.014296
17815,7.62257
17816,5.630624
17817,6.160531
17818,13.812938
17819,9.488059
17820,9.343753
17821,8.439389
17822,8.982005
17823,5.1830387
17824,7.399601
17825,4.576901
17826,11.333968
17827,2.884907
17828,8.162092
17829,16.372442
17830,6.5845213
17831,10.044484
17832,8.350676
17833,6.6586895
17834,15.647115
17835,15.481686
17836,12.2982855
17837,7.976398
17838,10.945849
17839,5.755966
17840,4.04346
17841,11.498218
17842,8.484118
17843,20.599537
17844,9.93246
17845,14.010531
17846,6.10487
17847,16.788185
17848,18.069962
17849,10.768714
17850,11.979316
17851,9.716594
17852,5.0500793
17853,8.143078
17854,15.639478
17855,10.413255
17856,4.7828684
17857,8.157599
17858,12.49321
17859,8.468811
17860,9.346075
17861,12.733588
17862,3.626892
17863,14.354141
17864,8.595323
17865,8.614718
17866,9.177592
17867,26.166805
17868,11.301057
17869,4.063406
17870,10.32837
17871,7.5121226
17872,9.088566
17873,6.925247
17874,8.666142
17875,14.717457
17876,11.743647
17877,16.112076
17878,16.153162
17879,5.7547946
17880,8.787154
17881,21.7525
17882,7.1855745
17883,10.156746
17884,14.96321
17885,8.014332
17886,9.041478
17887,5.430604
17888,3.476721
17889,3.639785
17890,12.679409
17891,3.1701305
17892,9.997256
17893,11.238773
17894,12.56827
17895,13.95696
17896,12.002625
17897,8.16433
17898,10.458574
17899,7.6658077
17900,8.292257
17901,13.49237
17902,12.447763
17903,15.519594
17904,11.40022
17905,5.0017176
17906,9.312111
17907,4.1936746
17908,11.81454
17909,4.1294074
17910,10.76925
17911,3.7002883
17912,5.2485476
17913,4.16393
17914,15.609781
17915,9.094373
17916,21.296295
17917,16.163666
17918,5.2769074
17919,10.210229
17920,9.188222
17921,13.055125
17922,10.777228
17923,10.3965645
17924,15.823842
17925,7.4179745
17926,3.0518382
17927,17.7349
17928,19.452614
17929,6.364337
17930,13.558908
17931,13.851434
17932,10.050948
17933,19.455046
17934,11.755277
17935,11.498758
17936,15.445121
17937,13.1261215
17938,13.412261
17939,13.374659
17940,10.406682
17941,8.104256
17942,4.0210094
17943,3.5642052
17944,8.9520235
17945,4.97525
17946,9.423853
17947,13.411645
17948,12.428204
17949,9.695458
17950,16.614214
17951,22.038908
17952,16.695087
17953,5.495675
17954,10.73751
17955,15.20781
17956,13.752746
17957,5.281067
17958,10.287143
17959,7.076136
17960,14.790832
17961,9.759952
17962,16.187998
17963,8.887162
17964,12.478847
17965,4.070155
17966,7.069566
17967,9.92382
17968,15.478763
17969,11.428929
17970,9.870595
17971,13.791863
17972,13.844445
17973,16.184912
17974,10.51379
17975,13.289058
17976,7.624752
17977,8.623645
17978,7.770935
17979,6.6334524
17980,10.745405
17981,15.7734
17982,10.5150795
17983,5.9281473
17984,3.2664585
17985,8.547202
17986,11.267621
17987,12.817178
17988,17.646246
17989,9.155099
17990,17.840128
17991,3.5991333
17992,4.0191646
17993,11.701342
17994,9.556813
17995,5.011449
17996,6.8558817
17997,5.173586
17998,15.812432
17999,3.6369224
18000,8.36718
18001,8.588794
18002,8.76408
18003,12.347394
18004,10.556533
18005,4.4254866
18006,15.600996
18007,7.339367
18008,4.5047684
18009,8.160126
18010,8.11631
18011,13.786927
18012,9.298017
18013,8.168685
18014,11.593806
18015,16.707117
18016,4.6901836
18017,4.170849
18018,13.382647
18019,11.500081
18020,9.556426
18021,8.942784
18022,8.324877
18023,13.682124
18024,5.0262933
18025,9.518942
18026,7.9484854
18027,11.687416
18028,11.591796
18029,15.145324
18030,6.0976415
18031,4.8659344
18032,10.36518
18033,18.894617
18034,11.655297
18035,11.966528
18036,18.663946
18037,6.062254
18038,15.153172
18039,10.187276
18040,9.919086
18041,13.346445
18042,14.3026495
18043,12.158428
18044,9.507644
18045,5.575468
18046,4.2921753
18047,11.138162
18048,7.3351583
18049,6.986703
18050,8.219546
18051,18.157257
18052,16.361221
18053,14.147973
18054,5.797348
18055,10.016962
18056,5.561368
18057,6.185814
18058,13.377671
18059,9.110269
18060,9.453097
18061,12.27925
18062,15.14273
18063,11.38808
18064,10.159608
18065,12.455476
18066,11.506322
18067,12.098818
18068,5.0682845
18069,4.320871
18070,14.326873
18071,10.157014
18072,12.951087
18073,6.20356
18074,9.441824
18075,13.894703
18076,10.404925
18077,5.731484
18078,5.6160145
18079,19.30825
18080,4.1620626
18081,4.3741527
18082,4.3649025
18083,4.2717605
18084,7.599292
18085,3.9681327
18086,7.197213
18087,3.0999632
18088,3.987482
18089,4.402761
18090,15.078865
18091,3.9295623
18092,12.91928
18093,5.2084584
18094,15.741654
18095,10.658139
18096,5.144759
18097,8.193722
18098,6.419419
18099,9.483098
18100,11.080528
18101,12.873401
18102,11.306272
18103,6.3935556
18104,5.956128
18105,4.484436
18106,12.840797
18107,15.573724
18108,17.06633
18109,9.907758
18110,8.913247
18111,3.3014412
18112,9.834893
18113,12.206272
18114,2.4296484
18115,4.0369167
18116,5.4383144
18117,4.733333
18118,6.481414
18119,14.197361
18120,4.6686573
18121,12.024596
18122,2.8901937
18123,19.077114
18124,8.250771
18125,6.3364444
18126,16.206858
18127,16.58831
18128,12.855303
18129,4.610323
18130,8.544135
18131,9.011048
18132,9.417766
18133,9.374194
18134,9.186631
18135,7.975687
18136,15.410695
18137,4.843643
18138,7.5271053
18139,7.5550714
18140,10.134848
18141,11.659104
18142,4.740047
18143,8.453432
18144,7.5842905
18145,11.2368765
18146,11.107434
18147,9.7147875
18148,8.051238
18149,6.1662073
18150,12.483237
18151,5.6919203
18152,6.4283075
18153,11.78441
18154,12.017369
18155,15.7113085
18156,5.128523
18157,7.5739646
18158,8.242388
18159,11.858982
18160,12.690642
18161,8.9974575
18162,13.135448
18163,6.3265324
18164,11.985285
18165,4.837018
18166,17.229557
18167,7.1823177
18168,8.346387
18169,10.803716
18170,4.4088955
18171,4.0609527
18172,8.519953
18173,7.9522514
18174,11.264812
18175,14.606927
18176,14.347087
18177,10.097009
18178,10.493716
18179,10.021452
18180,8.315778
18181,9.936668
18182,9.531096
18183,11.837676
18184,8.919925
18185,2.541328
18186,15.514663
18187,11.291123
18188,9.293544
18189,10.619071
18190,12.763759
18191,2.597149
18192,13.24707
18193,17.919844
18194,11.458387
18195,11.382711
18196,9.588521
18197,8.294961
18198,13.28709
18199,10.444861
18200,4.3638215
18201,8.389061
18202,15.250277
18203,8.0803585
18204,11.439181
18205,20.835175
18206,4.2549706
18207,11.898941
18208,8.339968
18209,10.763846
18210,8.578391
18211,17.439812
18212,8.449109
18213,4.4994335
18214,8.476314
18215,3.4824958
18216,6.2150583
18217,15.098802
18218,6.9495554
18219,12.925012
18220,11.444296
18221,8.622323
18222,10.451572
18223,5.8454475
18224,5.620535
18225,5.2931786
18226,10.327028
18227,15.27371
18228,9.424574
18229,12.426685
18230,3.7865944
18231,8.70227
18232,11.010967
18233,4.2378674
18234,3.4286387
18235,3.9716542
18236,8.627068
18237,12.175601
18238,5.7052565
18239,8.096718
18240,11.777368
18241,6.801113
18242,17.37532
18243,13.985003
18244,13.250559
18245,12.866946
18246,9.386771
18247,12.111732
18248,8.837908
18249,11.4097185
18250,16.443264
18251,17.835949
18252,12.014945
18253,8.706969
18254,11.864122
18255,9.777457
18256,17.268543
18257,19.588821
18258,10.942894
18259,11.672753
18260,8.389011
18261,4.1634636
18262,7.626732
18263,8.830518
18264,11.313386
18265,6.662775
18266,7.0656443
18267,17.625835
18268,10.93195
18269,13.173226
18270,11.376794
18271,3.6121373
18272,8.578
18273,11.796387
18274,19.661093
18275,19.021523
18276,10.178348
18277,6.7529874
18278,5.9108143
18279,10.5156
18280,5.915765
18281,17.920963
18282,7.509215
18283,9.070978
18284,4.984248
18285,11.359595
18286,8.27518
18287,3.803265
18288,7.6038575
18289,10.284301
18290,13.002421
18291,8.98696
18292,12.167794
18293,14.248906
18294,3.9045007
18295,5.613703
18296,12.510568
18297,11.33616
18298,5.0786057
18299,16.370628
18300,5.1057363
18301,4.6735106
18302,11.081382
18303,13.32705
18304,13.225678
18305,14.73958
18306,5.4664955
18307,9.317985
18308,6.3894753
18309,9.226102
18310,9.772237
18311,8.803458
18312,14.430705
18313,12.188031
18314,6.0956287
18315,11.433045
18316,11.443074
18317,16.432812
18318,13.623443
18319,20.023464
18320,5.719251
18321,12.370166
18322,3.8479652
18323,13.3639765
18324,14.270881
18325,9.227817
18326,6.650506
18327,9.235499
18328,5.064432
18329,16.602535
18330,16.341
18331,10.229958
18332,12.209956
18333,16.085487
18334,15.759765
18335,5.504182
18336,8.937188
18337,10.220822
18338,11.447701
18339,10.969273
18340,9.29638
18341,11.510231
18342,9.614689
18343,10.081753
18344,7.589079
18345,5.069629
18346,9.176814
18347,10.129907
18348,9.153371
18349,12.027543
18350,9.906478
18351,13.628591
18352,15.484162
18353,12.993936
18354,13.08175
18355,3.9289672
18356,10.211856
18357,14.072021
18358,8.641446
18359,10.097579
18360,10.308242
18361,12.367851
18362,7.047586
18363,9.708425
18364,7.1819706
18365,12.878899
18366,2.6998296
18367,3.6886263
18368,11.2219305
18369,10.133021
18370,15.164338
18371,13.202212
18372,6.9326744
18373,7.436814
18374,12.122027
18375,3.9789484
18376,3.72756
18377,14.042519
18378,7.527976
18379,5.7813873
18380,9.065687
18381,3.5816388
18382,7.5306616
18383,9.174676
18384,9.2701645
18385,11.368838
18386,13.090373
18387,2.798956
18388,17.153528
18389,16.524166
18390,8.255357
18391,11.149278
18392,8.473637
18393,8.854265
18394,13.656533
18395,12.608205
18396,13.210733
18397,9.054671
18398,8.288902
18399,13.779626
18400,13.552726
18401,16.187792
18402,14.120843
18403,9.781719
18404,9.291805
18405,9.647441
18406,14.324031
18407,20.157452
18408,8.371917
18409,10.972316
18410,12.097506
18411,15.862925
18412,15.161303
18413,11.250313
18414,6.349767
18415,12.30429
18416,2.6834426
18417,15.682708
18418,7.9036565
18419,10.900941
18420,10.458365
18421,8.97347
18422,8.400811
18423,3.502088
18424,10.861098
18425,7.87726
18426,12.234004
18427,9.849238
18428,9.775292
18429,7.8664727
18430,9.78167
18431,9.418446
18432,10.668579
18433,8.92475
18434,6.0301723
18435,3.1700895
18436,8.775138
18437,9.093953
18438,9.217438
18439,17.024464
18440,11.195559
18441,11.072026
18442,11.230191
18443,8.491739
18444,15.845769
18445,9.121533
18446,10.329219
18447,5.314293
18448,9.193425
18449,6.153451
18450,3.7861674
18451,14.743112
18452,9.480739
18453,16.11205
18454,9.252206
18455,4.514695
18456,11.824917
18457,9.617898
18458,5.2309446
18459,6.4537945
18460,12.904836
18461,16.526537
18462,8.768554
18463,10.065236
18464,8.743295
18465,16.586847
18466,15.00998
18467,5.112449
18468,4.0328856
18469,13.358215
18470,5.6810546
18471,6.1739707
18472,8.917157
18473,8.464651
18474,9.86647
18475,16.215832
18476,9.500506
18477,10.620438
18478,12.992813
18479,15.336985
18480,11.12266
18481,5.0964613
18482,10.106456
18483,11.97861
18484,4.2394166
18485,8.735667
18486,5.035492
18487,14.921543
18488,7.7956905
18489,4.5128026
18490,6.1794424
18491,10.133753
18492,14.087697
18493,8.711275
18494,9.106983
18495,11.67999
18496,10.635446
18497,4.7442784
18498,9.292163
18499,6.104298
18500,19.769642
18501,8.951476
18502,14.119099
18503,9.025191
18504,5.5443487
18505,13.428547
18506,15.981503
18507,8.708533
18508,9.343521
18509,9.160913
18510,9.224532
18511,14.648881
18512,3.8877106
18513,10.739217
18514,11.4910555
18515,13.763057
18516,9.345258
18517,9.872148
18518,8.15192
18519,8.487128
18520,4.979363
18521,12.631358
18522,8.801132
18523,8.453877
18524,12.330689
18525,10.673757
18526,15.765601
18527,9.379495
18528,8.023428
18529,15.362586
18530,14.504666
18531,8.936785
18532,10.125511
18533,9.38972
18534,3.7503407
18535,7.1709423
18536,6.3164053
18537,7.212634
18538,7.629814
18539,12.2253275
18540,3.7260802
18541,8.573379
18542,17.817162
18543,7.712908
18544,7.179499
18545,9.319139
18546,5.031268
18547,17.564526
18548,12.751042
18549,7.6803665
18550,12.14769
18551,6.843655
18552,9.222045
18553,7.977895
18554,14.520812
18555,11.144868
18556,7.1727977
18557,8.2640915
18558,10.058479
18559,15.6125
18560,9.587256
18561,3.7872267
18562,9.792739
18563,6.699544
18564,10.265246
18565,5.7653117
18566,9.637099
18567,16.538397
18568,15.499516
18569,7.724041
18570,6.6504784
18571,11.85658
18572,8.335331
18573,9.256876
18574,7.244763
18575,9.113191
18576,20.460781
18577,12.105587
18578,4.085624
18579,11.466342
18580,4.2444897
18581,9.013848
18582,16.185503
18583,15.107108
18584,11.180193
18585,12.700145
18586,10.925391
18587,4.927391
18588,4.8520494
18589,9.733223
18590,8.042912
18591,3.1385417
18592,15.03755
18593,14.367374
18594,4.026138
18595,19.670652
18596,8.466445
18597,14.499299
18598,9.412685
18599,5.2782516
18600,12.288182
18601,14.075
18602,12.340962
18603,6.729606
18604,9.914065
18605,13.214974
18606,11.62218
18607,7.1743765
18608,8.931071
18609,4.365563
18610,11.362966
18611,8.377163
18612,5.30223
18613,4.951843
18614,6.5837984
18615,10.354165
18616,10.831859
18617,7.9201255
18618,8.746661
18619,9.006683
18620,4.372809
18621,10.499364
18622,14.607005
18623,10.758655
18624,3.5926635
18625,14.960742
18626,6.3470917
18627,12.059618
18628,15.00129
18629,6.7927117
18630,10.663657
18631,13.233197
18632,9.070039
18633,3.0268784
18634,9.143605
18635,11.6758795
18636,8.461551
18637,4.052577
18638,8.930907
18639,10.0699625
18640,9.089229
18641,4.9241676
18642,13.952149
18643,4.4117584
18644,11.495101
18645,9.19082
18646,8.668099
18647,14.768721
18648,5.5396194
18649,17.376871
18650,3.3706326
18651,8.82106
18652,14.964262
18653,13.915729
18654,11.143855
18655,12.935048
18656,10.21674
18657,11.750234
18658,8.840014
18659,3.9653573
18660,12.6519985
18661,7.950668
18662,15.497537
18663,12.143584
18664,9.332866
18665,6.464013
18666,8.181781
18667,5.966474
18668,4.462869
18669,9.500379
18670,13.070409
18671,4.013495
18672,9.4300585
18673,7.707519
18674,8.827841
18675,9.47406
18676,11.016818
18677,11.574719
18678,13.253154
18679,9.879897
18680,17.090414
18681,12.725921
18682,13.473614
18683,11.973072
18684,10.706301
18685,5.775771
18686,13.869529
18687,14.596362
18688,8.458319
18689,14.634734
18690,6.0589647
18691,13.552224
18692,11.475379
18693,10.207099
18694,5.101885
18695,16.796867
18696,6.5392985
18697,14.388698
18698,6.9873624
18699,15.108958
18700,15.972077
18701,17.315773
18702,14.24073
18703,13.700198
18704,8.897302
18705,8.929717
18706,10.500756
18707,11.127715
18708,6.0546746
18709,11.387074
18710,3.7348275
18711,8.544908
18712,10.724026
18713,6.4064655
18714,7.651193
18715,7.3559437
18716,7.697828
18717,4.7743406
18718,4.3372555
18719,21.269306
18720,19.090807
18721,8.783991
18722,6.5988464
18723,17.186558
18724,6.4196596
18725,13.285905
18726,9.21584
18727,21.038172
18728,14.126542
18729,7.5642786
18730,9.190013
18731,9.175649
18732,11.72727
18733,10.609973
18734,15.384728
18735,6.807546
18736,7.598638
18737,13.388656
18738,14.27634
18739,1.9156449
18740,9.1409645
18741,9.121926
18742,6.1225734
18743,5.185397
18744,9.790723
18745,9.184573
18746,8.4619
18747,14.4191885
18748,9.684789
18749,3.737977
18750,4.442088
18751,5.908988
18752,10.302039
18753,9.636704
18754,4.135203
18755,6.176967
18756,10.075056
18757,14.409428
18758,7.014798
18759,3.6588697
18760,5.6520166
18761,8.981881
18762,4.400562
18763,10.233811
18764,8.277121
18765,15.731067
18766,17.53601
18767,15.733909
18768,8.945794
18769,10.180607
18770,8.735328
18771,8.6019945
18772,11.302873
18773,11.777435
18774,8.367957
18775,4.1619005
18776,3.9919214
18777,5.579033
18778,3.9617503
18779,10.754727
18780,12.088537
18781,8.673219
18782,10.589221
18783,15.280349
18784,9.498846
18785,14.773421
18786,11.788634
18787,13.517402
18788,8.998015
18789,5.1959543
18790,7.5356183
18791,6.8460054
18792,4.1674128
18793,10.381582
18794,17.323563
18795,4.623503
18796,3.1202319
18797,6.7260714
18798,4.976533
18799,8.111712
18800,16.221184
18801,6.9326477
18802,18.948624
18803,13.614932
18804,10.29238
18805,15.202371
18806,2.6704426
18807,3.7470112
18808,16.613468
18809,8.363451
18810,13.373532
18811,9.564325
18812,19.16932
18813,6.497353
18814,8.377827
18815,10.055308
18816,5.9547005
18817,4.616954
18818,11.806942
18819,11.514564
18820,7.698748
18821,11.174624
18822,3.0906343
18823,6.0773635
18824,8.599072
18825,5.6839914
18826,12.972793
18827,4.2102585
18828,9.687278
18829,13.947611
18830,18.752441
18831,6.01834
18832,7.6217875
18833,4.9843893
18834,21.771454
18835,18.111813
18836,6.0010405
18837,5.2530956
18838,12.636214
18839,12.30124
18840,9.061273
18841,15.023889
18842,12.208312
18843,4.0489283
18844,5.4570613
18845,9.687898
18846,7.9759383
18847,10.975522
18848,7.347335
18849,12.045394
18850,13.545577
18851,9.086219
18852,4.650285
18853,5.1907196
18854,13.950836
18855,11.376782
18856,5.2026196
18857,6.1997733
18858,13.663493
18859,3.999775
18860,9.898554
18861,4.7108145
18862,3.9028487
18863,4.7417097
18864,5.3323884
18865,7.0691156
18866,9.096278
18867,4.863984
18868,7.9454055
18869,8.467868
18870,8.456771
18871,9.671194
18872,13.382966
18873,5.7117615
18874,9.267953
18875,4.4654107
18876,16.422743
18877,8.956745
18878,13.954249
18879,11.167626
18880,10.621782
18881,4.778162
18882,3.9326751
18883,9.222707
18884,17.364712
18885,9.646485
18886,12.957103
18887,12.038676
18888,8.623795
18889,18.997963
18890,7.8973875
18891,9.232273
18892,17.235226
18893,9.368462
18894,12.277727
18895,12.500026
18896,12.384572
18897,11.174234
18898,17.204994
18899,3.670672
18900,13.468613
18901,11.590911
18902,7.6918974
18903,8.231083
18904,4.2989135
18905,13.125262
18906,3.8589048
18907,9.178611
18908,21.064417
18909,13.134908
18910,9.515162
18911,13.419026
18912,9.787854
18913,10.304895
18914,9.027251
18915,8.654539
18916,17.676678
18917,4.312383
18918,9.432876
18919,9.339961
18920,8.961279
18921,11.1019945
18922,3.4813294
18923,12.721683
18924,4.018069
18925,17.341612
18926,13.890462
18927,3.214662
18928,12.042872
18929,4.135521
18930,6.9760942
18931,8.990216
18932,7.3308516
18933,8.157584
18934,8.236321
18935,6.1229916
18936,25.141811
18937,12.551667
18938,11.581315
18939,11.609212
18940,6.5402102
18941,4.422938
18942,17.937283
18943,14.960316
18944,5.9030495
18945,12.020091
18946,6.3662586
18947,7.5753098
18948,5.1613483
18949,9.364104
18950,12.326592
18951,21.13152
18952,9.286019
18953,9.0833435
18954,16.48396
18955,12.058469
18956,14.097309
18957,13.971484
18958,10.821434
18959,10.859075
18960,14.647498
18961,9.481648
18962,8.486216
18963,13.214925
18964,7.824703
18965,8.259379
18966,13.10798
18967,13.115415
18968,8.236672
18969,11.980594
18970,10.179149
18971,7.499042
18972,3.2729366
18973,15.69506
18974,12.361388
18975,12.797206
18976,16.201859
18977,6.83002
18978,8.724434
18979,17.678755
18980,9.193573
18981,5.27753
18982,12.3299055
18983,4.8241215
18984,16.170296
18985,9.400475
18986,8.114053
18987,12.787678
18988,8.835427
18989,4.714127
18990,5.145585
18991,3.7317207
18992,9.249444
18993,11.016974
18994,9.644636
18995,8.385877
18996,4.1748304
18997,8.853108
18998,10.015227
18999,13.4870825
19000,17.48545
19001,12.600581
19002,9.7106085
19003,9.4386835
19004,6.06386
19005,4.399184
19006,12.472726
19007,9.039454
19008,7.31893
19009,4.9678
19010,6.974375
19011,12.060157
19012,10.233699
19013,8.216093
19014,17.159796
19015,16.693848
19016,12.00767
19017,12.264209
19018,11.664563
19019,8.929673
19020,11.886534
19021,12.19162
19022,7.706938
19023,6.3242517
19024,7.7579317
19025,13.423033
19026,9.151097
19027,9.009612
19028,11.438489
19029,12.396959
19030,6.035945
19031,16.376286
19032,10.484865
19033,7.0661707
19034,7.3893714
19035,9.613891
19036,3.5642686
19037,9.1247835
19038,14.115386
19039,10.90685
19040,10.5638
19041,6.8043404
19042,5.725921
19043,15.988594
19044,8.244252
19045,9.881703
19046,10.479112
19047,11.459748
19048,12.04441
19049,10.944096
19050,4.3943987
19051,6.802896
19052,10.484267
19053,3.7604153
19054,10.658599
19055,8.271212
19056,12.387642
19057,11.0179205
19058,16.876625
19059,11.71301
19060,7.9477077
19061,14.474498
19062,13.6091585
19063,5.863776
19064,3.9021382
19065,5.613531
19066,8.534787
19067,11.078765
19068,2.6642194
19069,13.99355
19070,7.7520823
19071,14.727398
19072,4.219673
19073,8.807205
19074,15.034196
19075,13.138894
19076,8.499249
19077,14.297755
19078,3.536758
19079,6.8088746
19080,12.520855
19081,11.972143
19082,3.5213525
19083,16.37752
19084,15.058341
19085,9.657893
19086,9.304357
19087,16.002153
19088,7.8525996
19089,11.51158
19090,9.997735
19091,5.5917773
19092,6.641765
19093,7.136381
19094,12.356617
19095,11.970288
19096,15.166929
19097,9.283739
19098,14.100913
19099,6.9892244
19100,3.3414326
19101,12.27123
19102,15.886355
19103,8.146382
19104,12.977171
19105,9.009387
19106,7.29832
19107,11.791907
19108,18.44014
19109,5.9264383
19110,10.888561
19111,17.313585
19112,14.12857
19113,9.205918
19114,6.3195553
19115,7.9121323
19116,5.777478
19117,5.80443
19118,12.37934
19119,9.153169
19120,7.3336906
19121,12.604011
19122,20.628485
19123,10.962253
19124,9.394345
19125,11.79506
19126,17.77162
19127,6.9920387
19128,14.903045
19129,13.195195
19130,15.6062355
19131,11.702626
19132,13.999898
19133,17.241905
19134,10.03338
19135,4.6742635
19136,12.210376
19137,10.897914
19138,3.6676939
19139,12.344536
19140,3.832207
19141,19.51854
19142,4.6119165
19143,8.973406
19144,3.8190176
19145,9.155864
19146,10.14577
19147,6.6583304
19148,11.553927
19149,9.591126
19150,9.071295
19151,18.167152
19152,9.212863
19153,18.043322
19154,8.277791
19155,4.3729167
19156,15.550811
19157,8.23625
19158,10.407813
19159,12.224694
19160,8.706069
19161,7.5672817
19162,5.890258
19163,16.63385
19164,7.7670965
19165,8.152181
19166,5.0892673
19167,17.925745
19168,13.715947
19169,15.0146475
19170,13.268223
19171,11.81098
19172,11.091609
19173,7.8348727
19174,8.097802
19175,7.4802723
19176,9.668402
19177,9.794651
19178,11.215865
19179,14.564277
19180,15.883209
19181,8.982289
19182,9.192546
19183,6.340003
19184,15.976936
19185,13.376768
19186,4.414213
19187,6.812765
19188,7.4158635
19189,8.588634
19190,6.8671694
19191,4.0952516
19192,3.8246322
19193,12.234936
19194,10.467735
19195,11.327779
19196,4.7345595
19197,9.368049
19198,14.287791
19199,8.883327
19200,3.2566447
19201,9.18586
19202,8.524801
19203,15.618157
19204,10.824594
19205,9.082428
19206,17.001354
19207,8.243547
19208,10.768953
19209,11.049808
19210,16.092577
19211,8.967225
19212,10.623996
19213,11.310099
19214,6.923452
19215,12.147708
19216,14.293005
19217,13.986295
19218,12.701745
19219,12.348132
19220,4.958338
19221,4.5141554
19222,14.096764
19223,3.9255583
19224,6.7537065
19225,8.020014
19226,9.678289
19227,8.7068615
19228,4.2747335
19229,3.535425
19230,8.501822
19231,13.592948
19232,12.484479
19233,16.856613
19234,12.921549
19235,8.096059
19236,14.252816
19237,15.763877
19238,13.181902
19239,8.073529
19240,13.354884
19241,4.7791567
19242,3.2717268
19243,7.9409037
19244,16.10132
19245,4.8112054
19246,9.719519
19247,14.177688
19248,9.626379
19249,23.267185
19250,12.276343
19251,15.846614
19252,4.8686333
19253,12.1536665
19254,5.1216145
19255,9.548535
19256,16.220665
19257,18.56115
19258,10.872928
19259,15.304602
19260,3.4038615
19261,9.177325
19262,9.127848
19263,12.941844
19264,15.637893
19265,4.6425347
19266,13.243741
19267,18.229837
19268,4.3913546
19269,4.2492757
19270,6.9139376
19271,9.213565
19272,9.520537
19273,8.090398
19274,13.716716
19275,16.47129
19276,13.941508
19277,27.694897
19278,20.419
19279,14.057358
19280,7.0218687
19281,7.3802156
19282,15.3453865
19283,10.415809
19284,12.520631
19285,7.770891
19286,17.020958
19287,3.9640963
19288,12.592911
19289,11.38481
19290,4.586754
19291,14.342784
19292,12.728666
19293,10.978425
19294,10.005789
19295,8.385904
19296,8.1224375
19297,7.455748
19298,7.907147
19299,10.972301
19300,6.707247
19301,10.458543
19302,3.9148796
19303,10.822561
19304,11.249905
19305,11.793165
19306,5.455149
19307,18.198969
19308,8.940948
19309,7.6738296
19310,14.622558
19311,9.135737
19312,15.47615
19313,4.6221666
19314,3.992682
19315,3.8347838
19316,13.168864
19317,1.7496774
19318,9.873292
19319,6.7711353
19320,6.455711
19321,12.658702
19322,10.035732
19323,10.477549
19324,11.156161
19325,10.367048
19326,4.0219455
19327,9.674355
19328,7.8680725
19329,6.1924753
19330,14.107975
19331,15.539554
19332,11.914966
19333,8.514973
19334,4.3719597
19335,4.7380223
19336,5.6177845
19337,10.131627
19338,4.518728
19339,15.097064
19340,6.6620684
19341,4.288521
19342,9.756036
19343,10.516583
19344,4.0524344
19345,10.661473
19346,10.233061
19347,8.894489
19348,10.337869
19349,4.1674056
19350,6.9398217
19351,9.398163
19352,18.761543
19353,12.729584
19354,12.048402
19355,8.677793
19356,10.292551
19357,16.33992
19358,5.228585
19359,6.454854
19360,11.463532
19361,8.583968
19362,10.112966
19363,18.771349
19364,8.992614
19365,9.341854
19366,8.871375
19367,9.700856
19368,13.4652605
19369,6.7055798
19370,6.698307
19371,14.391529
19372,4.086612
19373,10.452704
19374,13.974228
19375,8.548688
19376,4.5879536
19377,8.511426
19378,4.047536
19379,7.2616496
19380,8.921504
19381,4.788745
19382,7.7914762
19383,8.5606985
19384,11.331686
19385,6.266587
19386,10.051923
19387,16.70901
19388,9.46899
19389,11.435803
19390,6.3140764
19391,9.0084715
19392,3.15457
19393,10.80715
19394,9.501501
19395,12.744727
19396,3.8457265
19397,6.8713555
19398,10.835834
19399,5.1924715
19400,7.91757
19401,16.205734
19402,8.226987
19403,12.108771
19404,3.0727355
19405,4.4882574
19406,3.8979053
19407,18.930834
19408,8.572463
19409,8.650505
19410,4.151887
19411,4.3206577
19412,9.051056
19413,7.203452
19414,10.066421
19415,12.779185
19416,7.575374
19417,5.2715645
19418,12.525775
19419,11.573229
19420,4.8748474
19421,9.442831
19422,7.1046166
19423,9.2169485
19424,13.841329
19425,9.887593
19426,11.542291
19427,2.8746839
19428,8.906199
19429,17.334282
19430,12.574359
19431,4.729127
19432,11.594359
19433,13.605258
19434,3.8565667
19435,9.872504
19436,12.9228
19437,12.262675
19438,6.350541
19439,3.6682715
19440,7.5600076
19441,9.495623
19442,19.239159
19443,13.124924
19444,3.796907
19445,11.288723
19446,11.770932
19447,15.334512
19448,10.955588
19449,10.144618
19450,11.957318
19451,15.566786
19452,4.025802
19453,3.8786943
19454,8.573579
19455,11.514273
19456,18.74678
19457,8.182204
19458,10.504933
19459,8.618978
19460,4.2094154
19461,10.141213
19462,7.360757
19463,8.005453
19464,9.00451
19465,9.037884
19466,15.516919
19467,14.328304
19468,10.44233
19469,14.129655
19470,8.4731
19471,8.143704
19472,10.562881
19473,7.721641
19474,10.425259
19475,9.362429
19476,6.7579308
19477,5.876826
19478,10.695096
19479,11.172279
19480,14.2293625
19481,9.345803
19482,12.747043
19483,7.6544666
19484,12.31667
19485,15.584912
19486,6.4176817
19487,10.786013
19488,4.087495
19489,16.499626
19490,11.541748
19491,3.9773207
19492,10.272145
19493,12.800249
