,best_NN_score_alpha2
4973,4.957376
4974,15.561955
4975,11.179165
4976,13.132647
4977,14.750603
4978,12.987087
4979,16.510857
4980,12.652953
4981,16.133625
4982,11.9157915
4983,15.1008835
4984,10.03204
4985,13.558765
4986,13.021031
4987,11.937765
4988,15.66842
4989,11.54422
4990,13.415372
4991,25.991995
4992,4.5129137
4993,19.931734
4994,20.833035
4995,14.291788
4996,5.6791177
4997,8.288407
4998,9.912354
4999,6.980264
5000,11.995821
5001,5.2747746
5002,21.734465
5003,15.6316805
5004,14.577335
5005,18.747763
5006,14.914162
5007,7.3162
5008,6.1377044
5009,10.304092
5010,4.870737
5011,12.545746
5012,13.648207
5013,12.087776
5014,24.024916
5015,16.322746
5016,6.2022233
5017,5.2076144
5018,10.345974
5019,9.794945
5020,7.181568
5021,16.9876
5022,9.998272
5023,15.61111
5024,17.551638
5025,12.650904
5026,10.11668
5027,13.878999
5028,12.637374
5029,14.341139
5030,16.464155
5031,13.824608
5032,11.631002
5033,10.562578
5034,16.875544
5035,11.691582
5036,9.574936
5037,12.457157
5038,18.644411
5039,6.3204083
5040,4.8062735
5041,17.66556
5042,13.891415
5043,16.991089
5044,21.691114
5045,19.210915
5046,5.4056363
5047,8.018335
5048,15.63048
5049,12.743746
5050,16.50882
5051,5.2732215
5052,13.653553
5053,12.798314
5054,24.658186
5055,18.717297
5056,20.707773
5057,14.792528
5058,20.727724
5059,6.623788
5060,5.2422013
5061,20.709066
5062,14.50275
5063,18.325632
5064,18.554346
5065,10.06749
5066,10.255014
5067,18.515017
5068,12.609653
5069,15.444982
5070,11.572713
5071,5.4952264
5072,5.2791047
5073,5.805574
5074,22.021872
5075,10.185459
5076,10.480114
5077,10.470256
5078,14.410973
5079,4.085559
5080,18.543106
5081,10.330623
5082,9.005991
5083,30.837198
5084,14.946805
5085,14.496759
5086,16.773914
5087,12.457034
5088,13.152588
5089,15.996778
5090,27.968502
5091,10.117264
5092,10.671962
5093,4.9455466
5094,12.488298
5095,13.331591
5096,21.964636
5097,14.496575
5098,12.160704
5099,4.731726
5100,5.2886806
5101,8.185129
5102,15.997199
5103,12.397545
5104,11.40058
5105,10.678709
5106,12.535929
5107,11.316232
5108,11.483145
5109,3.1265254
5110,15.160555
5111,12.566815
5112,12.519725
5113,12.1321125
5114,25.339334
5115,4.204824
5116,13.932504
5117,8.63556
5118,19.701273
5119,12.679614
5120,6.130744
5121,11.91221
5122,22.344103
5123,9.160099
5124,11.86832
5125,4.913793
5126,12.971064
5127,10.13232
5128,5.219332
5129,4.7624006
5130,12.728798
5131,11.278249
5132,11.817553
5133,15.571091
5134,6.2323613
5135,4.9626703
5136,15.538015
5137,18.577562
5138,11.374332
5139,14.047121
5140,18.4663
5141,5.553017
5142,17.33595
5143,13.354716
5144,13.0947075
5145,12.887914
5146,4.4465237
5147,12.6819935
5148,5.577558
5149,11.184387
5150,14.992979
5151,14.086973
5152,10.401939
5153,16.369558
5154,4.7109404
5155,25.750729
5156,11.502991
5157,9.069016
5158,4.8903403
5159,21.719225
5160,10.687442
5161,23.07094
5162,16.49181
5163,5.740197
5164,11.203421
5165,15.837983
5166,10.827656
5167,4.6074495
5168,8.102978
5169,5.593815
5170,17.649172
5171,6.4190063
5172,8.000384
5173,6.020099
5174,11.122747
5175,6.3489575
5176,14.770924
5177,14.582682
5178,11.587599
5179,13.008443
5180,10.721489
5181,19.05573
5182,5.860071
5183,15.448316
5184,8.643513
5185,12.081888
5186,15.382013
5187,13.172546
5188,19.048656
5189,16.842081
5190,4.80357
5191,7.847809
5192,5.329602
5193,5.5821958
5194,9.840821
5195,10.780392
5196,15.939907
5197,19.53913
5198,4.8396597
5199,14.485949
5200,8.7002535
5201,9.833689
5202,14.50009
5203,18.054678
5204,17.38959
5205,7.291949
5206,14.048526
5207,17.38806
5208,6.400827
5209,12.29017
5210,5.4700036
5211,24.075151
5212,10.86823
5213,9.327571
5214,13.99231
5215,12.674523
5216,18.963814
5217,10.57074
5218,5.9794993
5219,12.959862
5220,8.3332815
5221,15.835528
5222,20.6641
5223,4.0139523
5224,12.78949
5225,14.127995
5226,23.507715
5227,15.004617
5228,13.169167
5229,11.861931
5230,21.118305
5231,11.734537
5232,12.778561
5233,6.0575294
5234,14.294703
5235,16.065804
5236,5.742807
5237,19.282965
5238,9.706648
5239,10.079666
5240,4.8289886
5241,13.798582
5242,9.713877
5243,10.225939
5244,10.3004465
5245,4.502081
5246,17.539606
5247,11.194506
5248,20.055975
5249,15.931721
5250,13.489113
5251,12.673004
5252,14.217966
5253,17.336664
5254,15.131306
5255,10.849312
5256,11.605412
5257,13.935812
5258,4.994659
5259,12.8253
5260,10.7065115
5261,12.655
5262,4.4960036
5263,11.432886
5264,13.430672
5265,12.048294
5266,4.1416693
5267,11.727608
5268,18.555758
5269,6.0928235
5270,13.878956
5271,10.061684
5272,18.61468
5273,13.225525
5274,15.235622
5275,7.9639688
5276,10.793654
5277,12.663135
5278,15.195824
5279,18.712042
5280,13.776602
5281,12.377385
5282,17.104706
5283,11.358362
5284,19.23109
5285,5.3742356
5286,12.410615
5287,8.416788
5288,13.175566
5289,10.556022
5290,13.438463
5291,11.841937
5292,13.168333
5293,4.7346187
5294,21.04479
5295,10.974551
5296,6.050884
5297,6.826012
5298,12.464953
5299,5.1985354
5300,13.404682
5301,5.6715436
5302,11.976997
5303,16.951479
5304,14.451622
5305,15.3507595
5306,15.224234
5307,10.264887
5308,25.07038
5309,18.057993
5310,10.592239
5311,17.919043
5312,18.124403
5313,3.5337358
5314,10.048834
5315,9.914229
5316,15.699401
5317,7.9337254
5318,11.0989685
5319,11.277417
5320,20.037792
5321,5.6664376
5322,11.388889
5323,14.6103525
5324,13.289985
5325,11.693539
5326,11.212432
5327,11.483013
5328,5.3817153
5329,11.955333
5330,22.990242
5331,21.742199
5332,5.594961
5333,13.4936905
5334,6.4050293
5335,10.217937
5336,12.324301
5337,16.26406
5338,6.217405
5339,11.383951
5340,12.809741
5341,7.8810315
5342,19.486704
5343,19.229624
5344,6.1591883
5345,4.294179
5346,12.287121
5347,11.769067
5348,6.405314
5349,11.746498
5350,11.229605
5351,10.970222
5352,9.922149
5353,5.640323
5354,12.37816
5355,17.103432
5356,19.153055
5357,14.448383
5358,16.10738
5359,4.935198
5360,13.081411
5361,11.5150585
5362,18.236305
5363,15.968146
5364,11.53344
5365,6.481452
5366,9.459521
5367,18.611292
5368,10.000143
5369,7.4333463
5370,10.807541
5371,11.358034
5372,11.022868
5373,12.05982
5374,8.188573
5375,21.76208
5376,10.055235
5377,5.0198126
5378,19.368994
5379,12.551995
5380,10.621944
5381,12.776743
5382,4.0441017
5383,10.141102
5384,17.963274
5385,14.356397
5386,8.784503
5387,15.775676
5388,21.908884
5389,13.5125675
5390,9.976699
5391,15.3109
5392,8.342116
5393,15.708904
5394,9.628091
5395,7.4323363
5396,15.218249
5397,21.182817
5398,20.51896
5399,10.850516
5400,13.769224
5401,10.725171
5402,11.326155
5403,17.16759
5404,18.488848
5405,7.9174876
5406,29.267305
5407,11.206447
5408,14.129205
5409,17.555056
5410,12.427808
5411,7.7151084
5412,10.578661
5413,16.164148
5414,11.207331
5415,10.091528
5416,4.989345
5417,11.064146
5418,14.080898
5419,6.1996393
5420,14.704965
5421,10.570838
5422,22.828753
5423,12.026843
5424,9.481836
5425,15.277402
5426,17.756786
5427,9.67779
5428,13.112579
5429,13.231014
5430,14.034309
5431,11.870951
5432,15.371682
5433,9.207687
5434,6.0447917
5435,10.552658
5436,4.745404
5437,5.843023
5438,21.397429
5439,7.895663
5440,3.6744366
5441,14.051555
5442,18.889408
5443,16.70206
5444,10.414374
5445,11.8551855
5446,18.128002
5447,11.1224375
5448,14.022119
5449,12.019855
5450,13.540287
5451,15.825327
5452,7.5208745
5453,12.250422
5454,20.400154
5455,16.858381
5456,13.247065
5457,11.597535
5458,19.148943
5459,18.727102
5460,15.2779045
5461,16.60948
5462,15.906245
5463,12.366407
5464,14.7689
5465,20.41197
5466,5.5285425
5467,12.042388
5468,12.832439
5469,5.5662327
5470,14.743371
5471,10.5346775
5472,11.559145
5473,19.8334
5474,13.092371
5475,4.688112
5476,15.097116
5477,20.087717
5478,7.2029085
5479,5.0638843
5480,12.506348
5481,11.223549
5482,12.587223
5483,9.020536
5484,12.244803
5485,11.378468
5486,15.263765
5487,13.236278
5488,12.708304
5489,6.206965
5490,3.4164047
5491,16.136192
5492,13.303844
5493,11.890295
5494,12.6224
5495,13.141506
5496,13.08243
5497,12.081181
5498,14.210256
5499,14.746979
5500,3.6301928
5501,17.690645
5502,21.765455
5503,4.7207317
5504,4.4841084
5505,10.489049
5506,5.1612306
5507,12.30161
5508,12.410044
5509,17.730747
5510,5.202656
5511,5.107802
5512,10.8001
5513,10.787879
5514,20.986025
5515,21.621082
5516,12.603951
5517,18.224356
5518,20.08203
5519,16.954432
5520,13.583505
5521,15.324467
5522,9.322331
5523,10.184542
5524,12.069758
5525,6.196525
5526,12.0834255
5527,18.014482
5528,23.258627
5529,8.2097025
5530,15.708147
5531,5.4469986
5532,18.872774
5533,10.486057
5534,13.585939
5535,20.285975
5536,15.916745
5537,14.9120035
5538,18.754858
5539,11.433514
5540,4.2688556
5541,11.452574
5542,17.011686
5543,13.514357
5544,12.455117
5545,9.367661
5546,15.907644
5547,12.565753
5548,5.551887
5549,10.228863
5550,11.556539
5551,13.442558
5552,11.557957
5553,15.245541
5554,9.941859
5555,6.296009
5556,11.490935
5557,20.244905
5558,10.147713
5559,25.558197
5560,14.5957365
5561,8.4265
5562,4.5358434
5563,11.481494
5564,4.9978027
5565,9.117527
5566,4.8925967
5567,9.50511
5568,5.183772
5569,10.396458
5570,14.233116
5571,19.264975
5572,7.0704117
5573,15.283056
5574,13.695417
5575,10.226551
5576,8.176686
5577,7.3949323
5578,7.801804
5579,11.631474
5580,10.536434
5581,5.9879527
5582,12.125134
5583,9.932084
5584,19.286758
5585,11.361174
5586,5.552235
5587,12.935808
5588,17.536331
5589,18.641848
5590,10.732607
5591,4.505497
5592,11.043077
5593,7.06521
5594,20.852427
5595,12.279318
5596,10.3394375
5597,22.50857
5598,19.537104
5599,23.505419
5600,11.176786
5601,9.806391
5602,3.8159976
5603,11.300556
5604,5.209453
5605,18.377432
5606,8.548448
5607,10.975274
5608,6.1658344
5609,11.876236
5610,15.47486
5611,10.461367
5612,13.932949
5613,12.484694
5614,16.057814
5615,10.730976
5616,15.219272
5617,9.195061
5618,15.852818
5619,10.080862
5620,17.285053
5621,19.063852
5622,13.7583
5623,10.553158
5624,5.5559597
5625,11.432389
5626,9.469868
5627,17.845179
5628,12.543045
5629,9.943478
5630,16.831915
5631,11.53168
5632,21.207924
5633,12.428711
5634,18.754883
5635,15.145317
5636,14.81831
5637,21.103647
5638,7.842049
5639,11.98145
5640,18.302862
5641,20.215975
5642,12.996077
5643,12.653712
5644,5.0428877
5645,10.0103
5646,21.022303
5647,5.5415187
5648,9.845762
5649,9.377815
5650,14.452885
5651,16.2025
5652,18.301027
5653,9.0532055
5654,15.257265
5655,11.02479
5656,12.626851
5657,4.954419
5658,16.764215
5659,6.1861715
5660,18.94233
5661,5.887819
5662,15.580517
5663,16.112213
5664,15.49004
5665,15.581917
5666,13.39287
5667,4.8939667
5668,4.8309197
5669,12.101797
5670,6.926372
5671,9.807626
5672,23.87283
5673,18.090467
5674,17.10341
5675,11.133709
5676,11.053354
5677,13.643126
5678,25.728346
5679,4.3957663
5680,14.409226
5681,12.450344
5682,4.0484767
5683,16.994795
5684,11.395966
5685,16.578852
5686,19.704668
5687,12.592989
5688,4.0401416
5689,14.791258
5690,19.717604
5691,12.57681
5692,13.335281
5693,12.89413
5694,8.1109295
5695,13.438751
5696,11.169376
5697,12.384234
5698,21.963112
5699,12.008766
5700,6.104212
5701,5.9774175
5702,14.4667015
5703,11.241587
5704,24.629997
5705,18.985506
5706,11.28311
5707,6.367212
5708,24.68554
5709,8.50255
5710,13.81616
5711,10.037312
5712,9.376655
5713,15.496555
5714,19.924349
5715,27.64509
5716,11.344051
5717,10.247629
5718,6.686358
5719,10.60358
5720,17.64419
5721,6.7078433
5722,5.1499286
5723,11.647793
5724,12.023056
5725,17.608282
5726,5.0841393
5727,10.285702
5728,13.340284
5729,12.440241
5730,22.33842
5731,20.947626
5732,9.988887
5733,6.5481143
5734,12.385014
5735,13.380541
5736,11.337983
5737,4.2264376
5738,8.838774
5739,24.85878
5740,15.745921
5741,10.114775
5742,9.795044
5743,5.0454154
5744,10.859108
5745,10.173147
5746,16.249466
5747,4.832475
5748,8.834106
5749,4.9576383
5750,4.861461
5751,10.25539
5752,5.630951
5753,14.714245
5754,22.599602
5755,13.827384
5756,4.6958346
5757,22.335642
5758,24.0488
5759,11.279611
5760,9.082357
5761,6.22929
5762,17.121666
5763,18.257402
5764,14.5738125
5765,14.109144
5766,13.637518
5767,13.425571
5768,11.396481
5769,14.8737335
5770,5.3978796
5771,7.6430964
5772,6.840594
5773,19.59978
5774,14.046268
5775,14.048969
5776,16.852152
5777,11.487747
5778,16.2438
5779,12.070545
5780,17.466127
5781,15.741995
5782,7.342242
5783,15.41172
5784,6.44469
5785,17.011536
5786,14.603157
5787,5.7526765
5788,13.545437
5789,18.194983
5790,12.850357
5791,14.901694
5792,4.476411
5793,6.52051
5794,10.507862
5795,17.25836
5796,13.116527
5797,20.69186
5798,8.124124
5799,13.634045
5800,6.4165654
5801,5.681914
5802,14.512325
5803,22.813753
5804,12.593312
5805,14.189602
5806,7.268682
5807,10.946117
5808,7.107546
5809,11.658409
5810,16.615473
5811,9.365221
5812,5.381005
5813,18.12389
5814,19.251587
5815,6.6843424
5816,10.639425
5817,12.202341
5818,5.45369
5819,12.529098
5820,5.8106313
5821,23.631752
5822,11.200126
5823,15.56819
5824,13.246681
5825,13.881531
5826,5.217948
5827,9.020588
5828,13.93183
5829,13.625515
5830,13.35045
5831,15.816366
5832,10.323263
5833,17.613094
5834,5.843078
5835,13.617701
5836,12.027082
5837,16.074858
5838,7.9139686
5839,11.437012
5840,6.7165813
5841,8.020975
5842,6.211596
5843,5.6561856
5844,18.3646
5845,5.4774413
5846,13.150114
5847,22.214352
5848,11.994349
5849,17.391024
5850,13.813803
5851,12.438331
5852,15.451088
5853,12.635204
5854,13.4559555
5855,10.396632
5856,15.637563
5857,12.801742
5858,6.0815625
5859,17.225267
5860,5.9354815
5861,5.4406705
5862,24.158777
5863,11.437476
5864,11.255916
5865,17.424099
5866,14.45433
5867,6.5568786
5868,6.438198
5869,13.157211
5870,9.517788
5871,20.575045
5872,5.4368863
5873,4.916967
5874,11.311271
5875,8.806324
5876,5.966358
5877,6.5626245
5878,12.366219
5879,20.810928
5880,23.22722
5881,10.904791
5882,4.6165833
5883,12.935356
5884,18.787695
5885,13.488593
5886,15.517546
5887,11.206836
5888,14.821455
5889,11.743885
5890,11.834247
5891,7.69027
5892,13.994041
5893,22.61355
5894,20.60089
5895,15.223137
5896,11.505325
5897,16.411236
5898,18.840174
5899,10.849024
5900,20.696554
5901,10.492527
5902,10.415897
5903,11.179492
5904,22.103342
5905,9.318095
5906,15.642821
5907,13.514025
5908,5.5894814
5909,13.659605
5910,18.44678
5911,12.4004
5912,4.8807874
5913,15.849365
5914,17.332253
5915,6.080086
5916,6.504267
5917,15.782721
5918,9.144087
5919,17.766184
5920,5.3792825
5921,16.223286
5922,14.936255
5923,12.692238
5924,18.32237
5925,13.729759
5926,21.589289
5927,15.985785
5928,6.3287416
5929,19.19296
5930,15.905991
5931,11.140984
5932,12.245199
5933,21.917528
5934,9.899999
5935,11.481575
5936,12.140409
5937,10.844902
5938,18.105974
5939,11.290676
5940,12.612061
5941,15.561753
5942,8.863374
5943,20.183928
5944,17.759157
5945,14.433263
5946,17.306599
5947,6.5034695
5948,19.426289
5949,11.924467
5950,23.141554
5951,5.415464
5952,11.904393
5953,18.875294
5954,17.330194
5955,9.510048
5956,17.765997
5957,11.275244
5958,19.245466
5959,17.012556
5960,3.7555203
5961,15.194164
5962,15.358704
5963,6.496279
5964,7.7892027
5965,11.222134
5966,23.15377
5967,16.96136
5968,8.131785
5969,20.861948
5970,15.864742
5971,12.000973
5972,11.140789
5973,10.985041
5974,17.503141
5975,4.0090923
5976,8.457772
5977,12.748894
5978,5.235257
5979,10.4440365
5980,13.64981
5981,12.857096
5982,15.830297
5983,10.792602
5984,22.614859
5985,13.113753
5986,5.1291018
5987,4.432591
5988,10.275209
5989,12.979414
5990,13.477247
5991,12.591019
5992,4.6265182
5993,5.550574
5994,26.651203
5995,19.286266
5996,18.4785
5997,3.768911
5998,14.641881
5999,20.47392
6000,12.812161
6001,11.0859165
6002,12.630086
6003,5.531903
6004,14.881914
6005,21.227667
6006,11.619782
6007,15.308651
6008,7.9629035
6009,6.215532
6010,12.289007
6011,7.2103133
6012,4.058754
6013,5.2987814
6014,7.427836
6015,15.464326
6016,11.550421
6017,3.9308128
6018,20.731073
6019,12.999886
6020,5.169517
6021,18.39353
6022,11.037256
6023,19.283148
6024,7.096555
6025,10.670546
6026,9.277434
6027,9.861256
6028,5.5502505
6029,11.890247
6030,8.213992
6031,10.72052
6032,16.428116
6033,11.581094
6034,4.950376
6035,14.538013
6036,9.449603
6037,9.874298
6038,11.616001
6039,13.071676
6040,18.901398
6041,20.397474
6042,7.256598
6043,10.8348875
6044,13.552363
6045,16.014126
6046,5.263753
6047,27.158611
6048,10.880814
6049,19.417746
6050,10.713032
6051,4.9859905
6052,13.221866
6053,14.543903
6054,12.560365
6055,3.4514995
6056,10.607681
6057,5.2025585
6058,15.9176035
6059,10.408304
6060,12.404292
6061,14.722859
6062,15.82408
6063,16.689594
6064,13.585014
6065,4.6111417
6066,13.484499
6067,6.5284896
6068,11.715263
6069,16.744345
6070,11.321316
6071,10.765303
6072,18.119802
6073,14.112876
6074,13.133165
6075,9.905292
6076,11.582453
6077,13.889875
6078,10.449764
6079,10.798627
6080,11.438925
6081,13.036478
6082,7.814894
6083,9.8055
6084,14.36193
6085,11.953476
6086,7.7938027
6087,9.766847
6088,9.658434
6089,5.631925
6090,14.1119175
6091,4.901344
6092,5.485415
6093,8.176159
6094,7.212786
6095,13.41007
6096,17.695902
6097,15.91076
6098,14.921833
6099,16.430666
6100,15.436972
6101,10.328211
6102,17.153646
6103,9.783438
6104,14.6687355
6105,9.778752
6106,12.040852
6107,20.550392
6108,13.88312
6109,10.85976
6110,11.4401245
6111,12.644768
6112,11.146342
6113,13.187526
6114,15.135922
6115,4.173812
6116,11.246713
6117,22.16813
6118,14.149256
6119,14.925539
6120,5.453962
6121,12.707683
6122,12.3485985
6123,13.3361435
6124,13.705513
6125,8.620441
6126,11.280432
6127,20.145784
6128,11.966403
6129,7.202964
6130,12.212024
6131,11.983166
6132,15.73343
6133,13.874033
6134,8.329344
6135,22.65678
6136,15.996792
6137,16.956379
6138,15.743739
6139,11.723885
6140,17.016113
6141,14.905341
6142,4.9772067
6143,19.767017
6144,5.4038825
6145,18.181961
6146,13.430353
6147,12.907654
6148,12.734621
6149,3.7279687
6150,17.158775
6151,5.076692
6152,9.977141
6153,15.976938
6154,3.999331
6155,11.841853
6156,21.955004
6157,19.127262
6158,5.1403737
6159,5.4297233
6160,12.719756
6161,4.774561
6162,19.748476
6163,12.940667
6164,16.847795
6165,16.75583
6166,15.185912
6167,15.773435
6168,4.9265647
6169,21.171614
6170,3.9873285
6171,12.712651
6172,15.355957
6173,19.69244
6174,5.267339
6175,5.718568
6176,5.146906
6177,11.830914
6178,19.51019
6179,10.269653
6180,20.325434
6181,5.783956
6182,4.3628664
6183,11.543423
6184,20.071493
6185,19.823153
6186,13.049198
6187,11.604662
6188,11.825155
6189,16.146461
6190,13.956533
6191,11.482619
6192,20.304575
6193,7.012098
6194,10.639181
6195,17.420189
6196,14.856535
6197,8.09222
6198,11.237827
6199,11.238876
6200,19.29267
6201,19.912668
6202,15.95109
6203,14.019681
6204,9.338006
6205,9.279486
6206,18.802732
6207,22.641403
6208,10.667221
6209,10.790321
6210,8.217087
6211,12.266026
6212,12.331545
6213,13.282917
6214,22.8216
6215,7.6488724
6216,18.177652
6217,12.442774
6218,9.974794
6219,9.961022
6220,19.916786
6221,22.932878
6222,5.4817214
6223,5.8966713
6224,8.533666
6225,14.127224
6226,5.6899705
6227,10.829867
6228,12.388073
6229,23.05195
6230,6.3901944
6231,11.713056
6232,11.817881
6233,9.446898
6234,5.851725
6235,12.92696
6236,5.8864923
6237,5.0687027
6238,13.584042
6239,13.155241
6240,7.5787735
6241,13.096816
6242,12.311628
6243,5.5588303
6244,6.433226
6245,11.46652
6246,19.061888
6247,14.213918
6248,6.389683
6249,12.720453
6250,10.436981
6251,12.786375
6252,6.025268
6253,4.449728
6254,9.458333
6255,9.966154
6256,9.67302
6257,11.958263
6258,16.22563
6259,22.678614
6260,4.8103986
6261,8.926144
6262,16.37138
6263,12.4072075
6264,9.590849
6265,10.681278
6266,9.5409565
6267,9.305647
6268,13.490053
6269,5.392449
6270,13.513723
6271,8.651144
6272,16.416903
6273,13.101168
6274,11.201237
6275,23.950083
6276,22.536068
6277,4.5816813
6278,10.325331
6279,14.708096
6280,13.888794
6281,5.9934516
6282,4.030691
6283,13.108696
6284,4.7117496
6285,9.600184
6286,5.680806
6287,16.971045
6288,15.396561
6289,11.1936655
6290,12.849086
6291,11.607523
6292,3.8279538
6293,12.546869
6294,13.520299
6295,11.518789
6296,21.528967
6297,10.732395
6298,12.12546
6299,18.676111
6300,5.643642
6301,11.760787
6302,14.538099
6303,4.402128
6304,20.926247
6305,12.182976
6306,6.546645
6307,18.9289
6308,13.2988615
6309,11.68684
6310,10.347949
6311,12.45752
6312,15.3085165
6313,13.58095
6314,15.18858
6315,7.881637
6316,11.033135
6317,15.638227
6318,11.592747
6319,5.891442
6320,18.78502
6321,5.725159
6322,7.6413646
6323,11.054732
6324,13.842244
6325,9.226228
6326,16.51845
6327,11.8678665
6328,4.1392174
6329,7.429463
6330,11.156667
6331,11.0782795
6332,5.740402
6333,21.911987
6334,10.926435
6335,20.823252
6336,11.114856
6337,11.982006
6338,4.166539
6339,12.428331
6340,12.839825
6341,13.372587
6342,8.416865
6343,17.515194
6344,20.356747
6345,11.273514
6346,5.907468
6347,17.798008
6348,16.618769
6349,17.321093
6350,5.567561
6351,16.024786
6352,11.24893
6353,13.158151
6354,23.38672
6355,10.329603
6356,14.249392
6357,15.8317995
6358,19.93788
6359,8.295443
6360,5.4402027
6361,12.2008095
6362,18.498549
6363,17.191761
6364,18.283674
6365,13.002085
6366,10.631348
6367,14.070519
6368,23.018517
6369,11.917275
6370,7.55456
6371,21.27495
6372,21.520199
6373,6.996032
6374,14.438293
6375,12.224098
6376,7.9233365
6377,9.7570715
6378,14.97716
6379,11.8379
6380,18.355373
6381,19.050978
6382,13.547636
6383,12.50536
6384,14.385021
6385,6.7880917
6386,13.51289
6387,14.559493
6388,11.890336
6389,17.038897
6390,12.118347
6391,14.716072
6392,14.777439
6393,4.5401087
6394,5.281722
6395,23.3216
6396,10.623478
6397,6.5955176
6398,16.2535
6399,6.3464384
6400,4.1270103
6401,23.164598
6402,18.022589
6403,17.872917
6404,13.355867
6405,11.379629
6406,4.9272614
6407,5.00658
6408,18.358488
6409,17.16501
6410,13.157282
6411,13.505085
6412,5.1220064
6413,19.719503
6414,15.254322
6415,11.021673
6416,11.961427
6417,7.9452257
6418,11.347322
6419,9.47645
6420,16.941303
6421,11.927379
6422,4.877071
6423,16.418055
6424,13.160858
6425,19.399004
6426,5.721911
6427,13.587837
6428,19.593882
6429,23.493877
6430,11.866131
6431,14.408596
6432,7.925938
6433,12.443643
6434,30.329325
6435,13.012737
6436,11.884095
6437,18.174109
6438,11.495108
6439,10.607475
6440,15.65032
6441,20.698915
6442,5.288655
6443,6.135637
6444,11.373747
6445,15.654681
6446,13.3122425
6447,3.3963246
6448,12.667814
6449,24.136742
6450,5.862017
6451,18.485836
6452,7.2165923
6453,14.078368
6454,31.772148
6455,18.7136
6456,9.375039
6457,8.936365
6458,20.616068
6459,11.106436
6460,5.8474793
6461,5.502718
6462,12.661119
6463,10.500334
6464,5.382362
6465,7.3922462
6466,5.097478
6467,8.716886
6468,13.029068
6469,14.352759
6470,15.671819
6471,15.092658
6472,8.290543
6473,9.519865
6474,7.6649346
6475,12.27458
6476,5.1016493
6477,11.868604
6478,16.677519
6479,13.577402
6480,9.108921
6481,15.163448
6482,5.587053
6483,10.132124
6484,15.707856
6485,5.309276
6486,5.905477
6487,14.742073
6488,16.472055
6489,4.6703568
6490,5.0256257
6491,11.289488
6492,10.298792
6493,16.908184
6494,22.928392
6495,14.204685
6496,6.601621
6497,8.45732
6498,7.225612
6499,22.50424
6500,11.301859
6501,6.4568143
6502,10.198864
6503,11.584013
6504,8.730083
6505,18.66855
6506,11.87676
6507,6.3155437
6508,11.777647
6509,7.4026065
6510,5.1323495
6511,11.063849
6512,14.323683
6513,6.4512906
6514,7.5711813
6515,4.6229653
6516,10.307103
6517,28.722782
6518,11.519403
6519,10.662857
6520,4.4963546
6521,6.1881995
6522,11.340945
6523,12.035365
6524,11.834002
6525,6.397662
6526,19.010233
6527,14.147556
6528,3.9593492
6529,6.586846
6530,7.471075
6531,11.227657
6532,4.587149
6533,12.266745
6534,6.882865
6535,4.1177373
6536,9.059443
6537,4.195355
6538,10.911058
6539,11.985243
6540,14.93843
6541,11.445969
6542,9.837674
6543,15.79655
6544,13.228191
6545,12.542042
6546,16.529516
6547,13.948605
6548,11.292166
6549,20.978235
6550,16.300117
6551,8.162187
6552,20.030489
6553,4.307886
6554,15.62135
6555,10.418865
6556,23.38207
6557,5.2985096
6558,18.461699
6559,16.629894
6560,6.7361217
6561,14.849274
6562,6.496988
6563,14.213239
6564,11.869855
6565,7.6557746
6566,15.928575
6567,13.432728
6568,20.537336
6569,8.625336
6570,18.916498
6571,12.42902
6572,11.115676
6573,17.919239
6574,16.119478
6575,17.173248
6576,11.9319935
6577,16.710867
6578,9.11671
6579,7.17213
6580,5.7537713
6581,6.456034
6582,17.21478
6583,4.3010163
6584,9.481604
6585,12.231378
6586,8.80834
6587,11.256297
6588,16.167698
6589,5.767059
6590,16.501455
6591,6.073667
6592,10.4109125
6593,18.804712
6594,16.493917
6595,13.545143
6596,4.545123
6597,7.996734
6598,12.500856
6599,11.512636
6600,9.158953
6601,25.065252
6602,5.7941623
6603,14.075413
6604,9.398298
6605,19.46057
6606,11.823275
6607,10.409115
6608,5.529359
6609,14.375053
6610,22.173056
6611,9.462061
6612,16.306892
6613,12.481402
6614,13.904102
6615,11.499992
6616,16.41946
6617,11.498224
6618,12.488592
6619,12.542174
6620,7.591773
6621,5.065019
6622,6.118844
6623,11.488433
6624,10.007132
6625,17.547443
6626,12.018203
6627,12.293348
6628,6.531544
6629,22.732141
6630,16.340946
6631,9.054546
6632,12.64731
6633,13.433441
6634,12.073137
6635,11.973127
6636,22.07546
6637,14.947907
6638,9.96908
6639,4.646334
6640,12.466778
6641,11.560828
6642,12.410856
6643,12.16938
6644,12.997584
6645,11.604553
6646,19.142508
6647,13.936065
6648,5.9670386
6649,10.908937
6650,16.528303
6651,34.371807
6652,12.607765
6653,6.89965
6654,10.77931
6655,15.290742
6656,5.5113516
6657,7.8540874
6658,15.110711
6659,11.120428
6660,5.563055
6661,18.817123
6662,20.304987
6663,10.869802
6664,12.646269
6665,14.778986
6666,22.497496
6667,13.895301
6668,18.697378
6669,7.872494
6670,6.300673
6671,12.578288
6672,16.829296
6673,11.780986
6674,6.4659057
6675,6.9269156
6676,12.116504
6677,13.923508
6678,5.895847
6679,12.874485
6680,5.8221025
6681,10.242193
6682,17.601332
6683,8.342197
6684,12.164835
6685,6.2848454
6686,20.922892
6687,12.433332
6688,14.973412
6689,14.641918
