,best_NN_score_alpha3
28233,12.682938
28234,11.928337
28235,11.128386
28236,5.5853767
28237,24.910034
28238,11.9122505
28239,11.756123
28240,14.406012
28241,22.538504
28242,13.099541
28243,17.043457
28244,20.663048
28245,7.0575233
28246,13.9025345
28247,9.481927
28248,6.0427704
28249,16.98793
28250,10.625694
28251,13.442564
28252,22.461926
28253,8.97951
28254,24.977434
28255,13.402335
28256,11.359352
28257,9.130575
28258,21.368698
28259,13.852295
28260,13.015728
28261,18.859879
28262,13.956264
28263,6.5343637
28264,6.0011463
28265,9.983968
28266,17.785784
28267,17.348991
28268,9.094252
28269,9.439245
28270,31.507702
28271,23.381289
28272,25.04534
28273,6.2710834
28274,18.741814
28275,19.427647
28276,6.501298
28277,6.001829
28278,23.956207
28279,13.208069
28280,14.369548
28281,20.06948
28282,16.28065
28283,20.335976
28284,16.45339
28285,19.604683
28286,20.540394
28287,24.421719
28288,21.564783
28289,11.182441
28290,5.154131
28291,11.059632
28292,11.919621
28293,14.044394
28294,12.771227
28295,14.694458
28296,28.09992
28297,24.484436
28298,7.7008896
28299,20.497307
28300,24.390163
28301,17.25279
28302,18.310406
28303,14.056269
28304,14.913081
28305,5.6564083
28306,20.363926
28307,17.000969
28308,18.899769
28309,21.272789
28310,16.039062
28311,21.818073
28312,31.43055
28313,12.777457
28314,10.871314
28315,9.451897
28316,6.357654
28317,6.695816
28318,13.069234
28319,19.118181
28320,12.931753
28321,11.25452
28322,6.5787864
28323,17.561604
28324,14.65486
28325,13.155733
28326,19.159405
28327,18.20715
28328,13.145897
28329,12.584248
28330,6.4266024
28331,12.4329
28332,15.747765
28333,13.839546
28334,6.425522
28335,6.707732
28336,5.143691
28337,20.853247
28338,10.169331
28339,12.880996
28340,20.884596
28341,19.272373
28342,14.940456
28343,14.926893
28344,15.668503
28345,19.088413
28346,13.315103
28347,13.368393
28348,15.728483
28349,23.240175
28350,23.48872
28351,10.738942
28352,8.246076
28353,5.984914
28354,17.385899
28355,15.196133
28356,12.309975
28357,4.5799804
28358,9.761618
28359,15.314785
28360,16.646696
28361,17.545706
28362,7.4338284
28363,27.445965
28364,23.53013
28365,16.817648
28366,9.2301655
28367,12.453998
28368,9.479874
28369,21.32567
28370,6.7606454
28371,17.043087
28372,12.488005
28373,14.450637
28374,12.823008
28375,15.28808
28376,13.638107
28377,15.942284
28378,11.541519
28379,15.006465
28380,7.927618
28381,6.457614
28382,11.670635
28383,13.239773
28384,14.943334
28385,13.479863
28386,22.795189
28387,14.59358
28388,18.049194
28389,12.220011
28390,15.678167
28391,27.386461
28392,12.485693
28393,14.7996
28394,12.139737
28395,16.453354
28396,6.621231
28397,15.802735
28398,13.885107
28399,18.547132
28400,8.563831
28401,22.123451
28402,13.195129
28403,6.6546216
28404,24.993605
28405,12.193587
28406,17.945396
28407,26.101597
28408,5.4840937
28409,23.61599
28410,14.841877
28411,20.999508
28412,5.788812
28413,18.209646
28414,26.383526
28415,12.696842
28416,14.760243
28417,21.63055
28418,27.966335
28419,12.906224
28420,16.884695
28421,12.047999
28422,18.346882
28423,19.016106
28424,5.305169
28425,8.031043
28426,5.201749
28427,10.675898
28428,14.599751
28429,10.2561
28430,23.725431
28431,17.24207
28432,16.229908
28433,12.423588
28434,18.889061
28435,13.338088
28436,12.142829
28437,17.984556
28438,14.106343
28439,21.724894
28440,13.6374035
28441,4.2264585
28442,5.6652226
28443,19.599483
28444,6.902758
28445,17.714632
28446,6.2068834
28447,13.820932
28448,15.908582
28449,8.063697
28450,13.488617
28451,6.5759068
28452,14.601998
28453,20.376337
28454,10.188081
28455,25.752285
28456,25.357912
28457,7.659812
28458,15.086737
28459,13.452002
28460,11.587486
28461,20.362144
28462,11.788456
28463,17.805984
28464,20.305185
28465,5.893703
28466,12.878747
28467,7.253987
28468,13.556383
28469,14.341574
28470,15.877127
28471,19.067314
28472,9.935625
28473,11.810883
28474,12.9162445
28475,12.823635
28476,28.705029
28477,21.550346
28478,11.556542
28479,23.594128
28480,6.375916
28481,19.091671
28482,12.503229
28483,15.993021
28484,18.843426
28485,6.051776
28486,15.372674
28487,11.058556
28488,20.112738
28489,19.663895
28490,13.515587
28491,13.601607
28492,22.221985
28493,12.439708
28494,11.08809
28495,11.593427
28496,17.148771
28497,20.895123
28498,12.02862
28499,15.421095
28500,13.445715
28501,12.09606
28502,14.027452
28503,12.506243
28504,20.803938
28505,5.0893435
28506,16.026258
28507,14.968422
28508,15.093933
28509,22.77772
28510,21.607185
28511,5.558694
28512,14.478479
28513,15.540611
28514,10.748784
28515,21.155785
28516,13.362392
28517,19.528543
28518,14.428026
28519,15.172317
28520,10.011644
28521,20.908997
28522,10.376421
28523,5.0790215
28524,11.379532
28525,6.0784483
28526,13.942688
28527,11.524054
28528,8.416845
28529,13.308283
28530,18.229227
28531,13.606067
28532,28.210232
28533,10.666805
28534,16.94423
28535,14.757637
28536,15.378317
28537,9.505711
28538,12.884743
28539,17.82869
28540,18.125061
28541,10.795392
28542,8.050535
28543,24.063728
28544,17.261341
28545,21.787615
28546,11.023333
28547,6.667403
28548,24.503298
28549,16.284098
28550,14.981872
28551,17.858753
28552,6.2104263
28553,17.993305
28554,6.990058
28555,23.163492
28556,12.561603
28557,15.19506
28558,17.404476
28559,14.344478
28560,16.330782
28561,23.564
28562,5.805311
28563,9.356771
28564,16.160854
28565,20.691042
28566,21.442348
28567,17.893953
28568,14.344017
28569,19.442913
28570,5.9562407
28571,14.005543
28572,16.090038
28573,12.642429
28574,26.985563
28575,25.917467
28576,13.1774845
28577,12.800714
28578,12.306936
28579,11.673271
28580,24.607143
28581,12.788154
28582,25.732162
28583,13.003998
28584,11.971396
28585,18.681965
28586,15.345841
28587,11.705803
28588,16.268726
28589,18.245544
28590,7.0760174
28591,6.63195
28592,5.387886
28593,9.080612
28594,7.283708
28595,13.049011
28596,10.169935
28597,17.69161
28598,9.326049
28599,19.34386
28600,13.823582
28601,7.0354347
28602,8.344481
28603,12.934027
28604,8.465922
28605,21.147814
28606,13.884085
28607,5.6547365
28608,11.785161
28609,17.542725
28610,19.488695
28611,12.151599
28612,5.04251
28613,12.800962
28614,12.896306
28615,12.233118
28616,10.981741
28617,25.444296
28618,15.643521
28619,15.265361
28620,15.481726
28621,14.66943
28622,11.02602
28623,23.294785
28624,17.950838
28625,24.095238
28626,18.855247
28627,13.650503
28628,7.814452
28629,13.20865
28630,22.782772
28631,24.784405
28632,17.006245
28633,13.765357
28634,12.694506
28635,10.353826
28636,19.120605
28637,14.469322
28638,8.074797
28639,10.826511
28640,11.629978
28641,14.626993
28642,6.366832
28643,21.52526
28644,14.592927
28645,15.191601
28646,7.096494
28647,9.447073
28648,11.908455
28649,12.419472
28650,19.29617
28651,6.5732956
28652,12.8574295
28653,5.4368024
28654,5.5369697
28655,7.5307918
28656,19.475483
28657,24.100374
28658,4.9946947
28659,15.276364
28660,12.973162
28661,22.878056
28662,7.6074433
28663,23.886295
28664,15.111786
28665,16.889526
28666,13.653566
28667,18.326355
28668,15.929715
28669,14.321287
28670,13.977482
28671,6.0570774
28672,19.67127
28673,14.647766
28674,13.606974
28675,15.491185
28676,18.5644
28677,4.461971
28678,21.785019
28679,18.48415
28680,14.44536
28681,19.424288
28682,6.303887
28683,6.5220017
28684,15.427633
28685,12.421743
28686,16.226809
28687,11.75793
28688,23.383665
28689,12.426952
28690,19.794804
28691,11.969319
28692,14.051138
28693,6.307174
28694,5.541706
28695,10.149076
28696,9.236832
28697,18.705204
28698,13.012391
28699,23.805172
28700,22.85773
28701,14.710599
28702,4.7153325
28703,21.57906
28704,20.243488
28705,15.795508
28706,18.794212
28707,23.422739
28708,21.20012
28709,17.014069
28710,17.460999
28711,21.764378
28712,14.009146
28713,11.980917
28714,10.475315
28715,15.580517
28716,14.343028
28717,7.1736336
28718,12.274036
28719,9.494558
28720,13.24147
28721,6.631804
28722,16.234264
28723,14.666666
28724,10.671268
28725,5.591034
28726,16.496145
28727,19.699612
28728,5.0207186
28729,16.177223
28730,16.624897
28731,6.8944845
28732,19.934723
28733,18.105047
28734,18.944492
28735,17.79709
28736,7.1588755
28737,6.21504
28738,12.799286
28739,12.493969
28740,11.562133
28741,20.951538
28742,19.213633
28743,13.094528
28744,20.755016
28745,11.885308
28746,9.58165
28747,13.238155
28748,13.419502
28749,9.246378
28750,5.6231613
28751,18.55238
28752,11.2481575
28753,23.788992
28754,16.462667
28755,16.451752
28756,7.2191353
28757,12.49308
28758,13.809504
28759,18.044086
28760,17.731863
28761,17.5849
28762,16.016727
28763,23.790852
28764,6.806826
28765,14.044863
28766,19.94352
28767,8.342622
28768,21.94865
28769,25.450623
28770,14.949967
28771,20.05947
28772,16.779335
28773,26.73491
28774,11.896505
28775,21.327147
28776,13.076236
28777,11.595968
28778,6.2563143
28779,15.949345
28780,9.436845
28781,10.231888
28782,6.408341
28783,22.460964
28784,9.910998
28785,10.765554
28786,9.976147
28787,24.017738
28788,7.6565504
28789,6.109426
28790,15.282043
28791,13.025209
28792,20.299173
28793,12.845625
28794,13.796263
28795,5.919173
28796,23.960878
28797,9.678701
28798,12.391246
28799,6.280552
28800,11.698655
28801,19.548063
28802,18.901335
28803,16.093033
28804,17.10632
28805,12.127361
28806,24.903252
28807,30.69556
28808,6.650691
28809,12.363195
28810,15.651957
28811,14.23381
28812,25.92231
28813,13.637308
28814,11.476244
28815,15.6070795
28816,12.620564
28817,14.012032
28818,19.953873
28819,19.33571
28820,5.6970334
28821,5.0648737
28822,5.8286324
28823,19.069895
28824,14.5574665
28825,13.52576
28826,12.130751
28827,7.512065
28828,17.099201
28829,16.23373
28830,6.514378
28831,6.1877456
28832,17.438034
28833,16.055304
28834,20.531136
28835,10.359774
28836,11.345157
28837,11.6593685
28838,8.692579
28839,5.8767014
28840,15.887796
28841,9.208742
28842,11.316767
28843,15.0066
28844,24.884884
28845,18.546806
28846,10.9876
28847,11.165731
28848,9.880601
28849,13.442033
28850,12.8005295
28851,28.939455
28852,11.603989
28853,12.26919
28854,15.18093
28855,10.6234045
28856,12.788483
28857,4.1197486
28858,13.976428
28859,10.0888195
28860,15.127737
28861,4.2786765
28862,11.829861
28863,13.008849
28864,12.850837
28865,12.932361
28866,4.9914923
28867,5.8467627
28868,19.739937
28869,18.22208
28870,5.5217853
28871,13.8611355
28872,15.670986
28873,12.138506
28874,12.514237
28875,26.307442
28876,17.076118
28877,16.266834
28878,5.563074
28879,10.078813
28880,13.321709
28881,11.05334
28882,15.252987
28883,16.466515
28884,6.318821
28885,11.994194
28886,6.5277386
28887,13.916559
28888,11.281159
28889,9.968555
28890,12.670727
28891,15.0731735
28892,13.728884
28893,13.860644
28894,13.694616
28895,12.577732
28896,22.508354
28897,5.2972646
28898,11.757494
28899,9.511987
28900,12.608517
28901,14.766558
28902,10.895973
28903,19.461811
28904,6.436188
28905,13.055594
28906,16.90464
28907,13.687192
28908,22.408186
28909,16.611538
28910,14.788231
28911,10.137184
28912,20.933723
28913,6.560611
28914,14.234577
28915,24.672234
28916,5.166583
28917,10.29896
28918,13.861451
28919,29.057764
28920,23.147972
28921,13.557636
28922,25.691925
28923,13.927891
28924,9.275684
28925,11.275188
28926,17.385708
28927,17.727324
28928,11.317514
28929,5.180545
28930,10.37262
28931,13.43615
28932,16.84972
28933,13.073484
28934,6.6875534
28935,19.565945
28936,12.976662
28937,13.583584
28938,14.005938
28939,11.366678
28940,11.60721
28941,25.258425
28942,17.562092
28943,10.60062
28944,6.6086636
28945,15.232491
28946,22.961487
28947,8.3589735
28948,10.036397
28949,8.080678
28950,9.542416
28951,23.279865
28952,12.654667
28953,13.565611
28954,17.024221
28955,14.968895
28956,13.545362
28957,13.095766
28958,7.871905
28959,20.443695
28960,10.867988
28961,6.7434254
28962,19.274052
28963,9.045223
28964,17.447672
28965,14.701042
28966,10.909275
28967,11.768593
28968,14.356354
28969,13.029411
28970,12.074862
28971,12.598907
28972,15.04115
28973,6.3293734
28974,6.629767
28975,14.359948
28976,14.634682
28977,20.235388
28978,17.54723
28979,11.752483
28980,13.798604
28981,14.485393
28982,10.994717
28983,12.884631
28984,12.822844
28985,10.851069
28986,13.393116
28987,13.079134
28988,15.18965
28989,5.6405044
28990,13.462944
28991,18.073757
28992,14.33488
28993,13.589775
28994,7.227459
28995,21.792374
28996,6.8585105
28997,13.165976
28998,13.984779
28999,21.02536
29000,14.366236
29001,12.654392
29002,25.154716
29003,14.494387
29004,18.169167
29005,10.560371
29006,9.303877
29007,13.970772
29008,9.193124
29009,5.8471365
29010,39.69204
29011,21.226105
29012,5.599776
29013,14.324781
29014,11.234684
29015,7.234842
29016,12.324331
29017,17.941105
29018,13.01978
29019,19.549694
29020,8.475361
29021,19.344334
29022,12.467935
29023,13.249281
29024,18.318125
29025,11.763032
29026,15.52332
29027,16.499504
29028,11.409759
29029,14.248901
29030,9.208563
29031,12.6843815
29032,15.882379
29033,17.214903
29034,21.301394
29035,17.674126
29036,15.0205765
29037,21.386726
29038,8.093288
29039,7.420718
29040,21.881687
29041,16.484592
29042,15.421249
29043,11.389359
29044,17.107082
29045,13.624073
29046,5.8652163
29047,15.728537
29048,3.8984144
29049,13.480426
29050,23.74118
29051,14.725906
29052,13.487706
29053,16.053059
29054,13.060507
29055,6.3297625
29056,19.198452
29057,8.217447
29058,19.920279
29059,9.603793
29060,11.999968
29061,7.853672
29062,12.785499
29063,7.38468
29064,16.150496
29065,8.700711
29066,13.131147
29067,12.924429
29068,5.2420683
29069,24.319141
29070,13.63949
29071,3.1466181
29072,13.289467
29073,11.214176
29074,5.9482646
29075,24.8249
29076,12.321768
29077,12.275384
29078,6.07741
29079,6.211305
29080,12.433697
29081,14.13605
29082,19.40899
29083,20.935997
29084,6.192182
29085,16.212297
29086,14.711527
29087,22.092289
29088,25.779812
29089,13.768443
29090,6.0172606
29091,8.497511
29092,14.174341
29093,12.347747
29094,12.373896
29095,11.769974
29096,15.944853
29097,15.99148
29098,16.71999
29099,21.033884
29100,7.6936502
29101,8.507604
29102,13.812982
29103,5.000269
29104,10.205972
29105,12.393942
29106,20.206491
29107,5.3990045
29108,9.70024
29109,9.784718
29110,13.153052
29111,17.292253
29112,19.447783
29113,15.526424
29114,14.154531
29115,18.513985
29116,15.653509
29117,15.890382
29118,18.23521
29119,6.5017037
29120,14.154047
29121,18.230543
29122,13.019558
29123,24.5396
29124,11.875544
29125,16.95229
29126,10.700928
29127,5.5583787
29128,13.48671
29129,12.444561
29130,19.787632
29131,12.93007
29132,12.793362
29133,18.619442
29134,12.654724
29135,17.344093
29136,16.632486
29137,6.7257705
29138,20.294163
29139,16.57218
29140,13.4057865
29141,24.965374
29142,10.990276
29143,11.731079
29144,5.313329
29145,11.568569
29146,7.8784156
29147,6.2205014
29148,7.0927854
29149,23.230297
29150,10.657288
29151,14.562864
29152,20.849766
29153,11.702757
29154,14.968866
29155,10.620242
29156,7.9832325
29157,15.590468
29158,17.250307
29159,11.497591
29160,11.818884
29161,14.108677
29162,14.337865
29163,7.076216
29164,12.487165
29165,25.73828
29166,13.303186
29167,10.939827
29168,23.719982
29169,6.5926375
29170,17.405031
29171,16.263304
29172,11.6868725
29173,19.500278
29174,7.647251
29175,7.0647016
29176,4.7153463
29177,5.8695703
29178,14.458664
29179,19.514988
29180,21.623127
29181,5.642828
29182,30.523167
29183,11.832947
29184,17.964561
29185,40.73993
29186,11.260599
29187,24.4495
29188,10.699308
29189,16.249962
29190,7.4712973
29191,14.214665
29192,5.733879
29193,11.821142
29194,4.988856
29195,23.470072
29196,11.221171
29197,8.180421
29198,13.98067
29199,8.733484
29200,12.713699
29201,4.3771973
29202,25.300678
29203,25.005013
29204,13.002164
29205,14.928337
29206,19.496964
29207,14.988566
29208,12.015548
29209,14.368383
29210,5.4780564
29211,13.066345
29212,23.971037
29213,20.743595
29214,10.2824135
29215,14.923286
29216,6.8695674
29217,11.81148
29218,16.324991
29219,11.757617
29220,23.356253
29221,19.916231
29222,17.104729
29223,6.8729086
29224,11.8652725
29225,6.011895
29226,9.906799
29227,9.714553
29228,18.178482
29229,18.761578
29230,15.961451
29231,22.411556
29232,11.719471
29233,13.842167
29234,19.399399
29235,14.342045
29236,8.858087
29237,5.1182756
29238,22.626938
29239,17.19381
29240,6.628456
29241,23.187912
29242,9.754603
29243,15.379993
29244,16.199625
29245,26.932358
29246,6.8673897
29247,7.6102686
29248,13.189287
29249,5.483103
29250,12.330082
29251,16.048788
29252,7.2756805
29253,20.220095
29254,6.8376155
29255,7.252573
29256,12.263646
29257,16.458908
29258,9.452919
29259,10.568712
29260,7.2710705
29261,13.094519
29262,11.557583
29263,12.644207
29264,13.90497
29265,7.735565
29266,6.3607545
29267,21.033073
29268,12.068853
29269,7.839898
29270,12.8928995
29271,17.979643
29272,18.688019
29273,17.06646
29274,6.067174
29275,18.356958
29276,9.125422
29277,5.0608816
29278,13.240375
29279,13.072644
29280,19.892838
29281,13.788876
29282,25.274288
29283,28.689217
29284,12.125709
29285,14.199635
29286,12.253466
29287,12.675673
29288,10.506868
29289,5.472574
29290,17.535538
29291,16.279493
29292,10.271307
29293,15.58101
29294,12.067699
29295,4.515052
29296,10.493852
29297,7.342423
29298,22.217491
29299,6.4055176
29300,12.441651
29301,19.573278
29302,14.959618
29303,19.772835
29304,10.629882
29305,5.1713595
29306,16.005922
29307,12.706716
29308,14.0107765
29309,25.655508
29310,11.059198
29311,27.522976
29312,13.559901
29313,8.947786
29314,5.548115
29315,13.219231
29316,24.253761
29317,11.608176
29318,14.681764
29319,4.3511395
29320,8.197972
29321,14.781014
29322,24.983717
29323,17.07749
29324,9.860674
29325,20.39309
29326,12.2444725
29327,14.992386
29328,11.253694
29329,23.72179
29330,15.254138
29331,3.928384
29332,12.406832
29333,11.34364
29334,17.667206
29335,8.438823
29336,8.162553
29337,16.560356
29338,14.386767
29339,5.4152217
29340,12.42114
29341,10.194765
29342,8.020695
29343,14.830007
29344,15.467098
29345,13.394312
29346,9.513338
29347,16.944637
29348,5.6875353
29349,15.12935
29350,21.172415
29351,20.238823
29352,6.185853
29353,7.482342
29354,13.951771
29355,18.180851
29356,27.096931
29357,15.316936
29358,8.534304
29359,22.222782
29360,43.261116
29361,10.059809
29362,11.784981
29363,15.778853
29364,28.992027
29365,17.491703
29366,7.551959
29367,20.979862
29368,18.74916
29369,12.11081
29370,6.049034
29371,12.438398
29372,13.649963
29373,12.926719
29374,6.8471575
29375,12.208015
29376,13.8327675
29377,9.300522
29378,23.208408
29379,10.443554
29380,18.039387
29381,20.481585
29382,5.7973204
29383,19.197289
29384,6.6558375
29385,21.634102
29386,17.604073
29387,18.633633
29388,5.454953
29389,17.444984
29390,27.888317
29391,15.174681
29392,18.390556
29393,5.3439083
29394,30.870914
29395,20.176804
29396,16.682701
29397,10.84686
29398,11.887717
29399,16.352924
29400,12.752672
29401,11.926245
29402,7.932549
29403,17.981222
29404,8.715855
29405,10.663416
29406,14.613659
29407,13.468326
29408,12.497791
29409,15.450767
29410,22.452576
29411,9.2346115
29412,17.23076
29413,12.712613
29414,10.716407
29415,11.87814
29416,14.412243
29417,8.319306
29418,23.027714
29419,16.199802
29420,22.11221
29421,5.340766
29422,12.334864
29423,5.9083843
29424,13.85242
29425,13.148901
29426,6.3627815
29427,7.3493085
29428,14.627193
29429,17.056131
29430,15.816972
29431,11.895139
29432,7.985012
29433,18.668575
29434,12.6148815
29435,14.897994
29436,18.969608
29437,14.16255
29438,15.614082
29439,9.970659
29440,8.126655
29441,14.153053
29442,15.159135
29443,18.09038
29444,5.910297
29445,14.243944
29446,15.864931
29447,10.247249
29448,17.172234
29449,6.080419
29450,4.9733353
29451,9.777891
29452,6.1915436
29453,10.960079
29454,14.403858
29455,12.056753
29456,6.7225103
29457,14.129833
29458,9.307412
29459,11.928183
29460,6.379401
29461,6.7891855
29462,8.556939
29463,13.650307
29464,20.315987
29465,21.566454
29466,12.277106
29467,25.265194
29468,13.856403
29469,6.344374
29470,12.552116
29471,12.263237
29472,13.859413
29473,7.0933633
29474,7.004575
29475,12.283903
29476,9.090499
29477,19.769558
29478,13.215195
29479,13.128669
29480,12.172022
29481,16.485937
29482,15.811405
29483,9.609637
29484,6.0140953
29485,7.250226
29486,15.534653
29487,19.906513
29488,13.356142
29489,15.285267
29490,15.252174
29491,15.404598
29492,18.293968
29493,14.189363
29494,20.185059
29495,23.125347
29496,14.886146
29497,11.9891
29498,11.30654
29499,12.769136
29500,18.216606
29501,17.443377
29502,6.369696
29503,6.6326766
29504,13.5032215
29505,15.500519
29506,6.435918
29507,6.3024607
29508,10.975887
29509,16.90294
29510,12.63043
29511,13.429598
29512,10.288919
29513,6.5177217
29514,15.6061
29515,16.223076
29516,6.4089365
29517,19.643524
29518,21.705982
29519,14.082959
29520,13.323896
29521,21.852205
29522,16.902496
29523,13.743735
29524,12.317549
29525,20.23422
29526,12.558404
29527,12.712658
29528,12.896118
29529,6.826127
29530,5.6000066
29531,5.8532333
29532,18.064787
29533,13.060024
29534,13.964502
29535,19.352316
29536,15.507204
29537,11.056071
29538,9.64583
29539,22.237038
29540,18.890232
29541,17.039085
29542,21.20604
29543,5.333073
29544,13.719134
29545,17.275043
29546,20.429752
29547,25.340233
29548,19.07646
29549,11.889015
29550,13.424598
29551,5.7541866
29552,12.983198
29553,6.4983997
29554,7.0570517
29555,6.1476593
29556,4.398873
29557,20.842247
29558,14.007624
29559,10.415712
29560,5.9832125
29561,24.674072
29562,13.855772
29563,7.0473003
29564,7.326566
29565,16.33775
29566,5.7301493
29567,13.2964325
29568,5.903036
29569,12.6413765
29570,20.350777
29571,9.491001
29572,16.817194
29573,9.7943
29574,13.445412
29575,22.284721
29576,17.420288
29577,7.567768
29578,11.161394
29579,7.0393257
29580,10.03985
29581,6.047227
29582,15.686459
29583,6.0516305
29584,13.513447
29585,25.302355
29586,14.216554
29587,13.674047
29588,7.173262
29589,18.733616
29590,5.3084555
29591,28.451294
29592,4.2174416
29593,12.768379
29594,5.609681
29595,20.006554
29596,12.261064
29597,10.448599
29598,20.343578
29599,21.548386
29600,5.599764
29601,12.303003
29602,6.187424
29603,23.5722
29604,22.572508
29605,14.44487
29606,13.437572
29607,13.914356
29608,15.242505
29609,16.746006
29610,4.7819786
29611,16.614828
29612,8.445369
29613,22.640594
29614,13.436321
29615,6.9203467
29616,15.4863615
29617,3.6090384
29618,9.917141
29619,12.175469
29620,12.483444
29621,14.517926
29622,5.9688244
29623,8.620394
29624,20.579609
29625,24.8977
29626,11.751945
29627,14.318394
29628,10.001614
29629,12.914906
29630,21.731083
29631,5.4154224
29632,8.801097
29633,6.069387
29634,11.912411
29635,4.7449384
29636,17.639147
29637,11.737509
29638,18.367836
29639,22.442863
29640,20.394934
29641,23.218285
29642,12.35304
29643,13.009613
29644,25.993542
29645,16.035059
29646,7.3461018
29647,9.438323
29648,10.947479
29649,14.67699
29650,11.816091
29651,9.556299
29652,13.20446
29653,6.533264
29654,14.694092
29655,23.653976
29656,13.394959
29657,10.025227
29658,11.730306
29659,11.423738
29660,13.745768
29661,14.192913
29662,19.373371
29663,12.331867
29664,16.70192
29665,12.271938
29666,26.03922
29667,7.4802904
29668,26.612972
29669,12.736548
29670,6.4685555
29671,14.088501
29672,12.382305
29673,8.03157
29674,10.127354
29675,12.131684
29676,21.967194
29677,15.673816
29678,9.432419
29679,10.73114
29680,14.419399
29681,12.44442
29682,18.984358
29683,15.868677
29684,12.445072
29685,15.1706505
29686,6.195152
29687,9.642646
29688,13.750845
29689,17.127995
29690,18.674982
29691,11.071707
29692,15.30311
29693,17.118837
29694,8.395342
29695,10.198584
29696,15.005404
29697,6.114178
29698,7.3329287
29699,10.59708
29700,16.441177
29701,13.562481
29702,18.66428
29703,21.285297
29704,13.01862
29705,16.646896
29706,15.496401
29707,12.851231
29708,21.43008
29709,14.706897
29710,15.916176
29711,12.873498
29712,5.5456867
29713,23.179352
29714,12.403892
29715,19.153076
29716,22.454805
29717,10.959742
29718,8.222723
29719,20.505972
29720,11.675396
29721,11.710165
29722,15.612587
29723,15.078529
29724,15.969895
29725,9.244754
29726,24.71688
29727,13.385859
29728,7.20942
29729,22.011711
29730,25.588072
29731,5.68699
29732,14.142893
29733,6.0232973
29734,11.614089
29735,23.84539
29736,4.363079
29737,13.166153
29738,21.637903
29739,16.561493
29740,9.90925
29741,11.441105
29742,6.4716063
29743,11.979415
29744,23.322739
29745,12.262719
29746,13.453625
29747,13.133635
29748,14.245705
29749,6.811369
29750,11.160241
29751,11.221506
29752,13.121035
29753,12.386551
29754,12.564496
29755,10.390006
29756,22.761093
29757,16.851357
29758,12.699028
29759,17.321432
29760,13.888424
29761,12.088618
29762,12.771343
29763,3.7727492
29764,14.655457
29765,24.113676
29766,12.217386
29767,12.160337
29768,12.955259
29769,12.810086
29770,18.401722
29771,20.191465
29772,24.021633
29773,6.252142
29774,16.39501
29775,16.180756
29776,12.435947
29777,19.695032
29778,25.199545
29779,25.195532
29780,14.90662
29781,14.302813
29782,9.712185
29783,21.754185
29784,19.725819
29785,13.109446
29786,6.341214
29787,19.630877
29788,14.382173
29789,12.969635
29790,13.740291
29791,11.488382
29792,15.37635
29793,11.543128
29794,6.8111897
29795,24.520336
29796,17.132513
29797,14.49758
29798,10.495196
29799,17.978214
29800,17.429604
29801,19.351877
29802,16.288387
29803,16.30957
29804,16.357758
29805,4.7136197
29806,6.1385994
29807,18.315125
29808,17.16347
29809,12.430685
29810,12.927795
29811,20.08055
29812,6.3114386
29813,15.466103
29814,18.97728
29815,16.09497
29816,14.910575
29817,11.748816
29818,15.699783
29819,34.992786
29820,8.625061
29821,16.068554
29822,18.62688
29823,9.233979
29824,10.548546
29825,22.17909
29826,5.73666
29827,8.617281
29828,16.49638
29829,8.5905075
29830,6.019749
29831,12.010735
29832,13.357974
29833,5.6781254
29834,18.63385
29835,16.973642
29836,16.699165
29837,13.93389
29838,9.425562
29839,7.968278
29840,16.018507
29841,22.81606
29842,7.406399
29843,18.855324
29844,6.444423
29845,10.943403
29846,15.7164
29847,11.958392
29848,14.582651
29849,12.949038
29850,14.616913
29851,16.56577
29852,13.088966
29853,14.177898
29854,10.042675
29855,20.488783
29856,20.248764
29857,13.667769
29858,12.054468
29859,11.708201
29860,12.462385
29861,22.408367
29862,10.765793
29863,20.411762
29864,14.00874
29865,16.659645
29866,25.53444
29867,14.10073
29868,5.287223
29869,12.213402
29870,19.56253
29871,14.838017
29872,8.974259
29873,17.543798
29874,19.22839
29875,6.8403006
29876,18.450958
29877,7.237131
29878,14.934795
29879,15.103468
29880,14.470051
29881,13.516044
29882,20.815042
29883,28.611378
29884,6.7762804
29885,24.553598
29886,26.277317
29887,15.164917
29888,15.91527
29889,10.424293
29890,4.5075965
29891,10.943578
29892,23.18371
29893,13.632555
29894,15.340296
29895,9.278826
29896,13.81886
29897,9.744022
29898,18.960632
29899,13.77665
29900,12.251464
29901,6.267305
29902,17.12844
29903,17.079222
29904,5.8589854
29905,14.825193
29906,5.103082
29907,12.324125
29908,5.9930363
29909,28.506561
29910,14.328302
29911,12.868217
29912,5.2133045
29913,14.810178
29914,3.7030547
29915,10.425584
29916,15.415292
29917,18.757797
29918,12.627522
29919,18.282944
29920,12.285905
29921,21.658998
29922,17.627548
29923,21.188725
29924,12.500208
29925,21.287258
29926,17.010094
29927,12.888097
29928,13.873623
29929,11.503535
29930,5.7121058
29931,17.180332
29932,20.074677
29933,17.051403
29934,11.615465
29935,6.1782503
29936,14.216724
29937,22.115376
29938,8.1590805
29939,13.995916
29940,20.837435
29941,25.615314
29942,13.13232
29943,10.828217
29944,4.984194
29945,22.981522
29946,13.009226
29947,21.861826
29948,17.146702
29949,11.944777
29950,5.9066343
29951,6.0915074
29952,17.062593
29953,13.679685
29954,20.413177
29955,12.610114
